1 1 239
1 2 239
1 3 239
1 4 239
1 5 239
1 6 239
1 7 239
1 8 239
1 9 239
1 10 233
1 11 30
1 12 1
1 13 1
1 14 3
1 15 3
1 16 4
1 17 3
1 18 4
1 19 12
1 20 4
1 21 4
1 22 6
1 23 20
1 24 6
1 25 20
1 26 20
1 27 20
1 28 20
1 29 20
1 30 20
1 31 20
1 32 22
1 33 22
1 34 34
1 35 34
1 36 29
1 37 35
1 38 35
1 39 35
1 40 58
1 41 58
1 42 74
1 43 74
1 44 74
1 45 144
1 46 144
1 47 125
1 48 104
1 49 97
1 50 97
1 51 122
1 52 122
1 53 122
1 54 122
1 55 97
1 56 104
1 57 104
1 58 104
1 59 104
1 60 104
1 61 97
1 62 97
1 63 97
1 64 104
1 65 97
1 66 97
1 67 100
1 68 104
1 69 104
1 70 100
1 71 97
1 72 97
1 73 97
1 74 100
1 75 104
1 76 108
1 77 104
1 78 118
1 79 118
1 80 122
1 81 118
1 82 154
1 83 154
1 84 148
1 85 154
1 86 154
1 87 154
1 88 154
1 89 154
1 90 154
1 91 154
1 92 148
1 93 148
1 94 148
1 95 154
1 96 154
1 97 154
1 98 154
1 99 154
1 100 166
1 101 166
1 102 166
1 103 166
1 104 166
1 105 144
1 106 162
1 107 182
1 108 144
1 109 125
1 110 154
1 111 148
1 112 154
1 113 154
1 114 154
1 115 154
1 116 154
1 117 153
1 118 154
1 119 154
1 120 154
1 121 122
1 122 132
1 123 122
1 124 154
1 125 153
1 126 132
1 127 125
1 128 125
2 1 239
2 2 239
2 3 239
2 4 239
2 5 239
2 6 239
2 7 239
2 8 239
2 9 239
2 10 217
2 11 14
2 12 3
2 13 4
2 14 0
2 15 3
2 16 4
2 17 3
2 18 4
2 19 12
2 20 4
2 21 13
2 22 13
2 23 13
2 24 20
2 25 20
2 26 28
2 27 6
2 28 20
2 29 20
2 30 20
2 31 22
2 32 22
2 33 22
2 34 34
2 35 34
2 36 22
2 37 29
2 38 35
2 39 29
2 40 58
2 41 82
2 42 74
2 43 74
2 44 74
2 45 109
2 46 144
2 47 127
2 48 104
2 49 97
2 50 97
2 51 104
2 52 122
2 53 122
2 54 122
2 55 104
2 56 122
2 57 104
2 58 104
2 59 104
2 60 104
2 61 100
2 62 97
2 63 97
2 64 97
2 65 97
2 66 104
2 67 100
2 68 100
2 69 104
2 70 100
2 71 97
2 72 97
2 73 115
2 74 100
2 75 108
2 76 108
2 77 115
2 78 118
2 79 115
2 80 115
2 81 154
2 82 122
2 83 122
2 84 148
2 85 154
2 86 154
2 87 154
2 88 154
2 89 154
2 90 154
2 91 154
2 92 148
2 93 148
2 94 148
2 95 154
2 96 154
2 97 154
2 98 154
2 99 166
2 100 166
2 101 166
2 102 166
2 103 166
2 104 166
2 105 166
2 106 137
2 107 162
2 108 182
2 109 144
2 110 137
2 111 154
2 112 154
2 113 154
2 114 154
2 115 122
2 116 154
2 117 154
2 118 154
2 119 154
2 120 154
2 121 154
2 122 122
2 123 122
2 124 153
2 125 122
2 126 132
2 127 125
2 128 132
3 1 239
3 2 239
3 3 239
3 4 239
3 5 239
3 6 239
3 7 239
3 8 239
3 9 239
3 10 202
3 11 1
3 12 1
3 13 4
3 14 4
3 15 4
3 16 4
3 17 4
3 18 4
3 19 4
3 20 4
3 21 13
3 22 13
3 23 6
3 24 6
3 25 20
3 26 20
3 27 6
3 28 20
3 29 20
3 30 20
3 31 22
3 32 22
3 33 29
3 34 29
3 35 29
3 36 31
3 37 31
3 38 35
3 39 58
3 40 58
3 41 82
3 42 74
3 43 74
3 44 74
3 45 104
3 46 126
3 47 144
3 48 108
3 49 104
3 50 104
3 51 104
3 52 122
3 53 122
3 54 122
3 55 97
3 56 122
3 57 104
3 58 104
3 59 104
3 60 100
3 61 97
3 62 100
3 63 97
3 64 97
3 65 100
3 66 100
3 67 100
3 68 100
3 69 100
3 70 97
3 71 97
3 72 100
3 73 115
3 74 100
3 75 108
3 76 104
3 77 118
3 78 118
3 79 115
3 80 115
3 81 154
3 82 122
3 83 154
3 84 148
3 85 148
3 86 154
3 87 166
3 88 154
3 89 154
3 90 154
3 91 154
3 92 148
3 93 148
3 94 148
3 95 154
3 96 154
3 97 154
3 98 154
3 99 170
3 100 154
3 101 166
3 102 166
3 103 166
3 104 166
3 105 166
3 106 153
3 107 144
3 108 162
3 109 162
3 110 137
3 111 125
3 112 154
3 113 154
3 114 154
3 115 122
3 116 122
3 117 154
3 118 153
3 119 122
3 120 154
3 121 154
3 122 122
3 123 122
3 124 154
3 125 122
3 126 132
3 127 125
3 128 125
4 1 239
4 2 239
4 3 239
4 4 239
4 5 239
4 6 239
4 7 239
4 8 239
4 9 239
4 10 179
4 11 1
4 12 1
4 13 4
4 14 4
4 15 1
4 16 4
4 17 4
4 18 4
4 19 4
4 20 4
4 21 13
4 22 6
4 23 6
4 24 6
4 25 20
4 26 10
4 27 20
4 28 20
4 29 20
4 30 20
4 31 22
4 32 22
4 33 22
4 34 29
4 35 29
4 36 31
4 37 31
4 38 35
4 39 58
4 40 58
4 41 82
4 42 74
4 43 74
4 44 104
4 45 74
4 46 109
4 47 144
4 48 137
4 49 100
4 50 104
4 51 104
4 52 122
4 53 122
4 54 118
4 55 97
4 56 122
4 57 122
4 58 104
4 59 104
4 60 97
4 61 97
4 62 97
4 63 97
4 64 97
4 65 100
4 66 100
4 67 100
4 68 100
4 69 104
4 70 104
4 71 93
4 72 100
4 73 100
4 74 104
4 75 108
4 76 104
4 77 118
4 78 118
4 79 118
4 80 118
4 81 154
4 82 118
4 83 154
4 84 154
4 85 148
4 86 154
4 87 154
4 88 154
4 89 154
4 90 154
4 91 148
4 92 154
4 93 148
4 94 148
4 95 154
4 96 154
4 97 154
4 98 154
4 99 154
4 100 154
4 101 166
4 102 166
4 103 166
4 104 154
4 105 154
4 106 154
4 107 125
4 108 162
4 109 162
4 110 144
4 111 137
4 112 122
4 113 154
4 114 154
4 115 122
4 116 154
4 117 154
4 118 154
4 119 122
4 120 154
4 121 154
4 122 154
4 123 154
4 124 122
4 125 122
4 126 132
4 127 153
4 128 125
5 1 239
5 2 239
5 3 239
5 4 239
5 5 239
5 6 239
5 7 239
5 8 239
5 9 242
5 10 133
5 11 1
5 12 1
5 13 3
5 14 4
5 15 1
5 16 4
5 17 4
5 18 4
5 19 4
5 20 4
5 21 13
5 22 10
5 23 6
5 24 20
5 25 10
5 26 10
5 27 20
5 28 20
5 29 20
5 30 22
5 31 22
5 32 34
5 33 22
5 34 29
5 35 31
5 36 31
5 37 35
5 38 35
5 39 58
5 40 82
5 41 74
5 42 74
5 43 104
5 44 104
5 45 100
5 46 108
5 47 144
5 48 144
5 49 125
5 50 97
5 51 97
5 52 104
5 53 122
5 54 118
5 55 97
5 56 118
5 57 122
5 58 104
5 59 97
5 60 97
5 61 93
5 62 93
5 63 97
5 64 97
5 65 97
5 66 104
5 67 100
5 68 100
5 69 104
5 70 100
5 71 93
5 72 100
5 73 100
5 74 125
5 75 108
5 76 97
5 77 118
5 78 118
5 79 117
5 80 118
5 81 154
5 82 118
5 83 148
5 84 154
5 85 154
5 86 154
5 87 154
5 88 154
5 89 154
5 90 154
5 91 148
5 92 154
5 93 154
5 94 148
5 95 148
