 -5.1527944e-001  6.0787027e-001
 -5.0737328e-001  6.0787026e-001
 -4.9946758e-001  6.1986795e-001
 -4.9946711e-001  6.1986866e-001
 -4.9156095e-001  6.1986867e-001
 -4.8365535e-001  6.3186640e-001
 -4.8365479e-001  6.3186725e-001
 -4.7574862e-001  6.3186727e-001
 -4.6784312e-001  6.4386484e-001
 -4.6784246e-001  6.4386585e-001
 -4.5993630e-001  6.4386580e-001
 -4.5203064e-001  6.5586329e-001
 -4.5203013e-001  6.5586406e-001
 -4.4412397e-001  6.5586396e-001
 -4.3621812e-001  6.6786174e-001
 -4.3621781e-001  6.6786222e-001
 -4.2831165e-001  6.6786214e-001
 -4.2040572e-001  6.7986018e-001
 -4.2040548e-001  6.7986054e-001
 -4.1249932e-001  6.7986054e-001
 -4.0459316e-001  6.7986054e-001
 -3.9668722e-001  6.9185863e-001
 -3.9668699e-001  6.9185897e-001
 -3.8878083e-001  6.9185898e-001
 -3.8087467e-001  6.9185900e-001
 -3.7296885e-001  7.0385708e-001
 -3.7296850e-001  7.0385760e-001
 -3.6506234e-001  7.0385765e-001
 -3.5715618e-001  7.0385771e-001
 -3.4925052e-001  7.1585552e-001
 -3.4925002e-001  7.1585628e-001
 -3.4134385e-001  7.1585624e-001
 -3.3343769e-001  7.1585620e-001
 -3.2553187e-001  7.2785397e-001
 -3.2553153e-001  7.2785450e-001
 -3.1762536e-001  7.2785446e-001
 -3.0971920e-001  7.2785442e-001
 -3.0181326e-001  7.3985242e-001
 -3.0181304e-001  7.3985276e-001
 -2.9390687e-001  7.3985275e-001
 -2.8600071e-001  7.3985274e-001
 -2.7809455e-001  7.3985273e-001
 -2.7018855e-001  7.5185086e-001
 -2.7018839e-001  7.5185111e-001
 -2.6228222e-001  7.5185111e-001
 -2.5437606e-001  7.5185112e-001
 -2.4646990e-001  7.5185113e-001
 -2.3856373e-001  7.5185114e-001
 -2.3065774e-001  7.6384931e-001
 -2.3065757e-001  7.6384957e-001
 -2.2275141e-001  7.6384958e-001
 -2.1484524e-001  7.6384961e-001
 -2.0693908e-001  7.6384964e-001
 -1.9903292e-001  7.6384967e-001
 -1.9112701e-001  7.7584776e-001
 -1.9112676e-001  7.7584814e-001
 -1.8322059e-001  7.7584817e-001
 -1.7531443e-001  7.7584817e-001
 -1.6740827e-001  7.7584815e-001
 -1.5950210e-001  7.7584814e-001
 -1.5159594e-001  7.7584813e-001
 -1.4368978e-001  7.7584811e-001
 -1.4368954e-001  7.7584776e-001
 -1.3578361e-001  7.6384966e-001
 -1.3578338e-001  7.6384931e-001
 -1.3578337e-001  7.5185086e-001
 -1.3578337e-001  7.3985242e-001
 -1.3578340e-001  7.2785397e-001
 -1.2787745e-001  7.1585579e-001
 -1.2787727e-001  7.1585552e-001
 -1.2787730e-001  7.0385708e-001
 -1.2787721e-001  6.9185863e-001
 -1.1997129e-001  6.7986066e-001
 -1.1997098e-001  6.7986018e-001
 -1.1997087e-001  6.6786174e-001
 -1.1997080e-001  6.5586329e-001
 -1.1997076e-001  6.4386484e-001
 -1.1206513e-001  6.3186727e-001
 -1.1206455e-001  6.3186640e-001
 -1.1206451e-001  6.1986795e-001
 -1.1206451e-001  6.0786951e-001
 -1.1206454e-001  5.9587106e-001
 -1.0415896e-001  5.8387348e-001
 -1.0415839e-001  5.8387261e-001
 -1.0415841e-001  5.7187417e-001
 -1.0415838e-001  5.5987572e-001
 -1.0415834e-001  5.4787727e-001
 -9.6252800e-002  5.3587980e-001
 -9.6252158e-002  5.3587883e-001
 -9.6252149e-002  5.2388038e-001
 -9.6252145e-002  5.1188193e-001
 -8.8346637e-002  4.9988451e-001
 -8.8345960e-002  4.9988349e-001
 -8.8345957e-002  4.8788504e-001
 -8.8345952e-002  4.7588659e-001
 -8.8345956e-002  4.6388815e-001
 -8.0440474e-002  4.5189072e-001
 -8.0439801e-002  4.5188970e-001
 -8.0439801e-002  4.3989125e-001
 -8.0439792e-002  4.2789281e-001
 -8.0439784e-002  4.1589436e-001
 -7.2534311e-002  4.0389696e-001
 -7.2533624e-002  4.0389591e-001
 -7.2533630e-002  3.9189747e-001
 -7.2533635e-002  3.7989902e-001
 -7.2533641e-002  3.6790058e-001
 -6.4628148e-002  3.5590316e-001
 -6.4627470e-002  3.5590213e-001
 -6.4627475e-002  3.4390368e-001
 -6.4627479e-002  3.3190524e-001
 -5.6721985e-002  3.1990779e-001
 -5.6721326e-002  3.1990679e-001
 -5.6721339e-002  3.0790834e-001
 -5.6721360e-002  2.9590990e-001
 -5.6721381e-002  2.8391145e-001
 -4.8815822e-002  2.7191389e-001
 -4.8815240e-002  2.7191300e-001
 -4.8815238e-002  2.5991456e-001
 -4.8815232e-002  2.4791611e-001
 -4.8815226e-002  2.3591766e-001
 -4.0909659e-002  2.2392012e-001
 -4.0909061e-002  2.2391922e-001
 -4.0909077e-002  2.1192077e-001
 -4.0909092e-002  1.9992232e-001
 -4.0909106e-002  1.8792388e-001
 -3.3003496e-002  1.7592627e-001
 -3.3002944e-002  1.7592543e-001
 -3.3002950e-002  1.6392698e-001
 -3.3002956e-002  1.5192854e-001
 -2.5097333e-002  1.3993090e-001
 -2.5096801e-002  1.3993009e-001
 -2.5096810e-002  1.2793165e-001
 -2.5096819e-002  1.1593320e-001
 -2.5096828e-002  1.0393475e-001
 -2.5096840e-002  9.1936306e-002
 -2.5097333e-002  9.1935558e-002
 -3.3003011e-002  7.9937860e-002
 -3.3003017e-002  6.7939413e-002
 -3.3003496e-002  6.7938687e-002
 -4.0909188e-002  5.5940967e-002
 -4.0909659e-002  5.5940253e-002
 -4.8815359e-002  4.3942520e-002
 -4.8815365e-002  3.1944074e-002
 -4.8815822e-002  3.1943381e-002
 -5.6721536e-002  1.9945627e-002
 -5.6721985e-002  1.9944947e-002
 -6.4627707e-002  7.9471806e-003
 -6.4627714e-002 -4.0512659e-003
 -6.4628148e-002 -4.0519245e-003
 -7.2533884e-002 -1.6049712e-002
 -7.2534311e-002 -1.6050359e-002
 -8.0440055e-002 -2.8048159e-002
 -8.0440474e-002 -2.8048794e-002
 -8.8346225e-002 -4.0046605e-002
 -8.8346637e-002 -4.0047229e-002
 -9.6252392e-002 -5.2045052e-002
 -9.6252800e-002 -5.2045671e-002
 -1.0415896e-001 -5.2045674e-002
 -1.1206472e-001 -6.4043498e-002
 -1.1206513e-001 -6.4044115e-002
 -1.1997129e-001 -6.4044119e-002
 -1.2787745e-001 -6.4044124e-002
 -1.3578321e-001 -7.6041945e-002
 -1.3578361e-001 -7.6042558e-002
 -1.4368978e-001 -7.6042562e-002
 -1.5159594e-001 -7.6042567e-002
 -1.5950171e-001 -8.8040391e-002
 -1.5950210e-001 -8.8040990e-002
 -1.6740827e-001 -8.8040997e-002
 -1.7531403e-001 -1.0003884e-001
 -1.7531443e-001 -1.0003944e-001
 -1.8322059e-001 -1.0003945e-001
 -1.9112676e-001 -1.0003946e-001
 -1.9903251e-001 -1.1203728e-001
 -1.9903292e-001 -1.1203790e-001
 -2.0693908e-001 -1.1203789e-001
 -2.1484485e-001 -1.2403573e-001
 -2.1484524e-001 -1.2403632e-001
 -2.2275141e-001 -1.2403632e-001
 -2.3065757e-001 -1.2403631e-001
 -2.3856336e-001 -1.3603418e-001
 -2.3856373e-001 -1.3603474e-001
 -2.4646990e-001 -1.3603473e-001
 -2.5437606e-001 -1.3603473e-001
 -2.6228185e-001 -1.4803262e-001
 -2.6228222e-001 -1.4803318e-001
 -2.7018839e-001 -1.4803318e-001
 -2.7809418e-001 -1.6003107e-001
 -2.7809455e-001 -1.6003162e-001
 -2.8600071e-001 -1.6003161e-001
 -2.9390687e-001 -1.6003159e-001
 -3.0181272e-001 -1.7202952e-001
 -3.0181304e-001 -1.7202999e-001
 -3.0971920e-001 -1.7202998e-001
 -3.1762536e-001 -1.7202996e-001
 -3.2553123e-001 -1.8402796e-001
 -3.2553153e-001 -1.8402841e-001
 -3.3343769e-001 -1.8402842e-001
 -3.4134353e-001 -1.9602641e-001
 -3.4134385e-001 -1.9602689e-001
 -3.4925002e-001 -1.9602690e-001
 -3.5715618e-001 -1.9602690e-001
 -3.6506203e-001 -2.0802486e-001
 -3.6506234e-001 -2.0802533e-001
 -3.7296850e-001 -2.0802531e-001
 -3.8087467e-001 -2.0802530e-001
 -3.8878056e-001 -2.2002330e-001
 -3.8878083e-001 -2.2002371e-001
 -3.9668699e-001 -2.2002370e-001
 -4.0459290e-001 -2.3202175e-001
 -4.0459316e-001 -2.3202214e-001
 -4.1249932e-001 -2.3202214e-001
 -4.2040548e-001 -2.3202213e-001
 -4.2831139e-001 -2.4402020e-001
 -4.2831165e-001 -2.4402058e-001
 -4.3621781e-001 -2.4402057e-001
 -4.4412374e-001 -2.5601864e-001
 -4.4412397e-001 -2.5601899e-001
 -4.5203013e-001 -2.5601898e-001
 -4.5993630e-001 -2.5601896e-001
 -4.6784226e-001 -2.6801709e-001
 -4.6784246e-001 -2.6801739e-001
 -4.7574862e-001 -2.6801738e-001
 -4.8365479e-001 -2.6801737e-001
 -4.9156077e-001 -2.8001554e-001
 -4.9156095e-001 -2.8001581e-001
 -4.9946711e-001 -2.8001580e-001
 -5.0737311e-001 -2.9201398e-001
 -5.0737328e-001 -2.9201424e-001
 -5.1527944e-001 -2.9201424e-001
 -5.2318560e-001 -2.9201424e-001
 -5.3109159e-001 -3.0401243e-001
 -5.3109176e-001 -3.0401269e-001
 -5.3899793e-001 -3.0401270e-001
 -5.4690409e-001 -3.0401270e-001
 -5.5481009e-001 -3.1601087e-001
 -5.5481025e-001 -3.1601112e-001
 -5.6271642e-001 -3.1601110e-001
 -5.7062245e-001 -3.2800932e-001
 -5.7062258e-001 -3.2800952e-001
 -5.7852874e-001 -3.2800950e-001
 -5.8643491e-001 -3.2800949e-001
 -5.9434095e-001 -3.4000777e-001
 -5.9434107e-001 -3.4000794e-001
 -6.0224723e-001 -3.4000793e-001
 -6.1015327e-001 -3.5200621e-001
 -6.1015339e-001 -3.5200640e-001
 -6.1805956e-001 -3.5200639e-001
 -6.2596572e-001 -3.5200640e-001
 -6.3387178e-001 -3.6400466e-001
 -6.3387188e-001 -3.6400481e-001
 -6.4177805e-001 -3.6400480e-001
 -6.4968421e-001 -3.6400480e-001
 -6.5759032e-001 -3.7600311e-001
 -6.5759037e-001 -3.7600319e-001
 -6.6549654e-001 -3.7600317e-001
 -6.7340266e-001 -3.8800155e-001
 -6.7340270e-001 -3.8800161e-001
 -6.8130886e-001 -3.8800159e-001
 -6.8921502e-001 -3.8800158e-001
 -6.9712119e-001 -3.8800157e-001
 -6.9712120e-001 -3.8800155e-001
 -7.0502735e-001 -3.7600311e-001
 -7.0502735e-001 -3.6400466e-001
 -7.1293351e-001 -3.5200623e-001
 -7.1293352e-001 -3.5200621e-001
 -7.2083968e-001 -3.4000779e-001
 -7.2083969e-001 -3.4000777e-001
 -7.2874584e-001 -3.2800934e-001
 -7.2874585e-001 -3.2800932e-001
 -7.2874586e-001 -3.1601087e-001
 -7.3665200e-001 -3.0401246e-001
 -7.3665202e-001 -3.0401243e-001
 -7.3665202e-001 -2.9201398e-001
 -7.4455817e-001 -2.8001556e-001
 -7.4455818e-001 -2.8001554e-001
 -7.5246433e-001 -2.6801713e-001
 -7.5246436e-001 -2.6801709e-001
 -7.5246438e-001 -2.5601864e-001
 -7.6037049e-001 -2.4402030e-001
 -7.6037056e-001 -2.4402020e-001
 -7.6037058e-001 -2.3202175e-001
 -7.6827665e-001 -2.2002344e-001
 -7.6827675e-001 -2.2002330e-001
 -7.6827675e-001 -2.0802486e-001
 -7.6827676e-001 -1.9602641e-001
 -7.7618282e-001 -1.8402813e-001
 -7.7618293e-001 -1.8402796e-001
 -7.7618294e-001 -1.7202952e-001
 -7.7618295e-001 -1.6003107e-001
 -7.8408898e-001 -1.4803287e-001
 -7.8408914e-001 -1.4803262e-001
 -7.8408914e-001 -1.3603418e-001
 -7.8408913e-001 -1.2403573e-001
 -7.8408913e-001 -1.1203728e-001
 -7.9199514e-001 -1.0003908e-001
 -7.9199530e-001 -1.0003884e-001
 -7.9199530e-001 -8.8040391e-002
 -7.9199530e-001 -7.6041945e-002
 -7.9199530e-001 -6.4043498e-002
 -7.9199530e-001 -5.2045052e-002
 -7.9199530e-001 -4.0046605e-002
 -7.9199529e-001 -2.8048159e-002
 -7.9199529e-001 -1.6049712e-002
 -7.9199530e-001 -4.0512659e-003
 -7.9199530e-001  7.9471806e-003
 -7.9199530e-001  1.9945627e-002
 -7.9199530e-001  3.1944074e-002
 -7.9199532e-001  4.3942520e-002
 -7.9199535e-001  5.5940967e-002
 -7.9199538e-001  6.7939413e-002
 -7.9199541e-001  7.9937860e-002
 -7.9199544e-001  9.1936306e-002
 -7.9199547e-001  1.0393475e-001
 -7.9199514e-001  1.0393526e-001
  1.7267065e+001  3.9500000e+002
 -7.9199514e-001  1.0393522e-001
 -7.8408931e-001  1.1593320e-001
 -7.8408934e-001  1.2793165e-001
 -7.8408931e-001  1.3993009e-001
 -7.8408928e-001  1.5192854e-001
 -7.8408898e-001  1.5192899e-001
 -7.7618311e-001  1.6392698e-001
 -7.7618309e-001  1.7592543e-001
 -7.7618308e-001  1.8792388e-001
 -7.7618282e-001  1.8792427e-001
 -7.6827692e-001  1.9992232e-001
 -7.6827691e-001  2.1192077e-001
 -7.6827665e-001  2.1192116e-001
 -7.6037077e-001  2.2391922e-001
 -7.6037078e-001  2.3591766e-001
 -7.6037079e-001  2.4791611e-001
 -7.6037049e-001  2.4791656e-001
 -7.5246465e-001  2.5991456e-001
 -7.5246433e-001  2.5991504e-001
 -7.4455851e-001  2.7191300e-001
 -7.4455852e-001  2.8391145e-001
 -7.4455817e-001  2.8391199e-001
 -7.3665238e-001  2.9590990e-001
 -7.3665239e-001  3.0790834e-001
 -7.3665200e-001  3.0790893e-001
 -7.2874624e-001  3.1990679e-001
 -7.2874584e-001  3.1990740e-001
 -7.2084010e-001  3.3190524e-001
 -7.2084010e-001  3.4390368e-001
 -7.2083968e-001  3.4390433e-001
 -7.1293392e-001  3.5590213e-001
 -7.1293351e-001  3.5590275e-001
 -7.0502774e-001  3.6790058e-001
 -7.0502735e-001  3.6790117e-001
 -6.9712158e-001  3.7989902e-001
 -6.9712119e-001  3.7989962e-001
 -6.8921544e-001  3.9189747e-001
 -6.8921546e-001  4.0389591e-001
 -6.8921502e-001  4.0389657e-001
 -6.8130932e-001  4.1589436e-001
 -6.8130886e-001  4.1589505e-001
 -6.7340317e-001  4.2789281e-001
 -6.7340270e-001  4.2789353e-001
 -6.6549703e-001  4.3989125e-001
 -6.6549654e-001  4.3989200e-001
 -6.5759088e-001  4.5188970e-001
 -6.5759037e-001  4.5189047e-001
 -6.4968473e-001  4.6388815e-001
 -6.4968421e-001  4.6388894e-001
 -6.4177858e-001  4.7588659e-001
 -6.4177805e-001  4.7588741e-001
 -6.3387188e-001  4.7588742e-001
 -6.2596628e-001  4.8788504e-001
 -6.2596572e-001  4.8788589e-001
 -6.1806010e-001  4.9988349e-001
 -6.1805956e-001  4.9988431e-001
 -6.1015391e-001  5.1188193e-001
 -6.1015339e-001  5.1188272e-001
 -6.0224773e-001  5.2388038e-001
 -6.0224723e-001  5.2388114e-001
 -5.9434107e-001  5.2388116e-001
 -5.8643543e-001  5.3587883e-001
 -5.8643491e-001  5.3587963e-001
 -5.7852928e-001  5.4787727e-001
 -5.7852874e-001  5.4787809e-001
 -5.7062312e-001  5.5987572e-001
 -5.7062258e-001  5.5987654e-001
 -5.6271642e-001  5.5987651e-001
 -5.5481079e-001  5.7187417e-001
 -5.5481025e-001  5.7187498e-001
 -5.4690409e-001  5.7187495e-001
 -5.3899845e-001  5.8387261e-001
 -5.3899793e-001  5.8387341e-001
 -5.3109229e-001  5.9587106e-001
 -5.3109176e-001  5.9587186e-001
 -5.2318560e-001  5.9587184e-001
 -5.1527992e-001  6.0786951e-001
 -5.1527944e-001  6.0787023e-001
 -5.0737328e-001  6.0787022e-001
 -4.9946755e-001  6.1986795e-001
 -4.9946711e-001  6.1986862e-001
 -4.9156095e-001  6.1986863e-001
 -4.8365532e-001  6.3186640e-001
 -4.8365479e-001  6.3186721e-001
 -4.7574862e-001  6.3186723e-001
 -4.6784310e-001  6.4386484e-001
 -4.6784246e-001  6.4386581e-001
 -4.5993630e-001  6.4386577e-001
 -4.5203062e-001  6.5586329e-001
 -4.5203013e-001  6.5586402e-001
 -4.4412397e-001  6.5586392e-001
 -4.3621810e-001  6.6786174e-001
 -4.3621781e-001  6.6786218e-001
 -4.2831165e-001  6.6786210e-001
 -4.2040569e-001  6.7986018e-001
 -4.2040548e-001  6.7986050e-001
 -4.1249932e-001  6.7986050e-001
 -4.0459316e-001  6.7986050e-001
 -3.9668719e-001  6.9185863e-001
 -3.9668699e-001  6.9185893e-001
 -3.8878083e-001  6.9185894e-001
 -3.8087467e-001  6.9185896e-001
 -3.7296882e-001  7.0385708e-001
 -3.7296850e-001  7.0385756e-001
 -3.6506234e-001  7.0385761e-001
 -3.5715618e-001  7.0385767e-001
 -3.4925049e-001  7.1585552e-001
 -3.4925002e-001  7.1585624e-001
 -3.4134385e-001  7.1585621e-001
 -3.3343769e-001  7.1585617e-001
 -3.2553185e-001  7.2785397e-001
 -3.2553153e-001  7.2785446e-001
 -3.1762536e-001  7.2785442e-001
 -3.0971920e-001  7.2785438e-001
 -3.0181324e-001  7.3985242e-001
 -3.0181304e-001  7.3985272e-001
 -2.9390687e-001  7.3985271e-001
 -2.8600071e-001  7.3985270e-001
 -2.7809455e-001  7.3985269e-001
 -2.7018852e-001  7.5185086e-001
 -2.7018839e-001  7.5185107e-001
 -2.6228222e-001  7.5185107e-001
 -2.5437606e-001  7.5185108e-001
 -2.4646990e-001  7.5185109e-001
 -2.3856373e-001  7.5185110e-001
 -2.3065771e-001  7.6384931e-001
 -2.3065757e-001  7.6384953e-001
 -2.2275141e-001  7.6384954e-001
 -2.1484524e-001  7.6384957e-001
 -2.0693908e-001  7.6384960e-001
 -1.9903292e-001  7.6384964e-001
 -1.9112699e-001  7.7584776e-001
 -1.9112676e-001  7.7584811e-001
 -1.8322059e-001  7.7584814e-001
 -1.7531443e-001  7.7584813e-001
 -1.6740827e-001  7.7584811e-001
 -1.5950210e-001  7.7584810e-001
 -1.5159594e-001  7.7584809e-001
 -1.4368978e-001  7.7584807e-001
 -1.4368957e-001  7.7584776e-001
 -1.3578361e-001  7.6384963e-001
 -1.3578341e-001  7.6384931e-001
 -1.3578340e-001  7.5185086e-001
 -1.3578340e-001  7.3985242e-001
 -1.3578342e-001  7.2785397e-001
 -1.2787745e-001  7.1585575e-001
 -1.2787730e-001  7.1585552e-001
 -1.2787732e-001  7.0385708e-001
 -1.2787723e-001  6.9185863e-001
 -1.1997129e-001  6.7986062e-001
 -1.1997100e-001  6.7986018e-001
 -1.1997090e-001  6.6786174e-001
 -1.1997083e-001  6.5586329e-001
 -1.1997079e-001  6.4386484e-001
 -1.1206513e-001  6.3186723e-001
 -1.1206458e-001  6.3186640e-001
 -1.1206453e-001  6.1986795e-001
 -1.1206454e-001  6.0786951e-001
 -1.1206456e-001  5.9587106e-001
 -1.0415896e-001  5.8387344e-001
 -1.0415842e-001  5.8387261e-001
 -1.0415843e-001  5.7187417e-001
 -1.0415840e-001  5.5987572e-001
 -1.0415837e-001  5.4787727e-001
 -9.6252800e-002  5.3587976e-001
 -9.6252184e-002  5.3587883e-001
 -9.6252174e-002  5.2388038e-001
 -9.6252171e-002  5.1188193e-001
 -8.8346637e-002  4.9988447e-001
 -8.8345986e-002  4.9988349e-001
 -8.8345982e-002  4.8788504e-001
 -8.8345977e-002  4.7588659e-001
 -8.8345982e-002  4.6388815e-001
 -8.0440474e-002  4.5189068e-001
 -8.0439827e-002  4.5188970e-001
 -8.0439826e-002  4.3989125e-001
 -8.0439818e-002  4.2789281e-001
 -8.0439809e-002  4.1589436e-001
 -7.2534311e-002  4.0389692e-001
 -7.2533649e-002  4.0389591e-001
 -7.2533655e-002  3.9189747e-001
 -7.2533661e-002  3.7989902e-001
 -7.2533666e-002  3.6790058e-001
 -6.4628148e-002  3.5590312e-001
 -6.4627495e-002  3.5590213e-001
 -6.4627500e-002  3.4390368e-001
 -6.4627505e-002  3.3190524e-001
 -5.6721985e-002  3.1990775e-001
 -5.6721351e-002  3.1990679e-001
 -5.6721364e-002  3.0790834e-001
 -5.6721385e-002  2.9590990e-001
 -5.6721407e-002  2.8391145e-001
 -4.8815822e-002  2.7191385e-001
 -4.8815265e-002  2.7191300e-001
 -4.8815264e-002  2.5991456e-001
 -4.8815258e-002  2.4791611e-001
 -4.8815252e-002  2.3591766e-001
 -4.0909659e-002  2.2392008e-001
 -4.0909087e-002  2.2391922e-001
 -4.0909102e-002  2.1192077e-001
 -4.0909117e-002  1.9992232e-001
 -4.0909131e-002  1.8792388e-001
 -3.3003496e-002  1.7592623e-001
 -3.3002970e-002  1.7592543e-001
 -3.3002976e-002  1.6392698e-001
 -3.3002981e-002  1.5192854e-001
 -2.5097333e-002  1.3993086e-001
 -2.5096827e-002  1.3993009e-001
 -2.5096836e-002  1.2793165e-001
 -2.5096845e-002  1.1593320e-001
 -2.5096854e-002  1.0393475e-001
 -2.5096865e-002  9.1936306e-002
 -2.5097333e-002  9.1935597e-002
 -3.3003036e-002  7.9937860e-002
 -3.3003043e-002  6.7939413e-002
 -3.3003496e-002  6.7938726e-002
 -4.0909214e-002  5.5940967e-002
 -4.0909659e-002  5.5940291e-002
 -4.8815384e-002  4.3942520e-002
 -4.8815391e-002  3.1944074e-002
 -4.8815822e-002  3.1943420e-002
 -5.6721562e-002  1.9945627e-002
 -5.6721985e-002  1.9944985e-002
 -6.4627732e-002  7.9471806e-003
 -6.4627739e-002 -4.0512659e-003
 -6.4628148e-002 -4.0518858e-003
 -7.2533910e-002 -1.6049712e-002
 -7.2534311e-002 -1.6050321e-002
 -8.0440080e-002 -2.8048159e-002
 -8.0440474e-002 -2.8048755e-002
 -8.8346251e-002 -4.0046605e-002
 -8.8346637e-002 -4.0047191e-002
 -9.6252417e-002 -5.2045052e-002
 -9.6252800e-002 -5.2045632e-002
 -1.0415896e-001 -5.2045635e-002
 -1.1206474e-001 -6.4043498e-002
 -1.1206513e-001 -6.4044077e-002
 -1.1997129e-001 -6.4044080e-002
 -1.2787745e-001 -6.4044085e-002
 -1.3578324e-001 -7.6041945e-002
 -1.3578361e-001 -7.6042519e-002
 -1.4368978e-001 -7.6042524e-002
 -1.5159594e-001 -7.6042528e-002
 -1.5950173e-001 -8.8040391e-002
 -1.5950210e-001 -8.8040951e-002
 -1.6740827e-001 -8.8040958e-002
 -1.7531406e-001 -1.0003884e-001
 -1.7531443e-001 -1.0003940e-001
 -1.8322059e-001 -1.0003941e-001
 -1.9112676e-001 -1.0003942e-001
 -1.9903254e-001 -1.1203728e-001
 -1.9903292e-001 -1.1203786e-001
 -2.0693908e-001 -1.1203785e-001
 -2.1484488e-001 -1.2403573e-001
 -2.1484524e-001 -1.2403629e-001
 -2.2275141e-001 -1.2403628e-001
 -2.3065757e-001 -1.2403627e-001
 -2.3856339e-001 -1.3603418e-001
 -2.3856373e-001 -1.3603470e-001
 -2.4646990e-001 -1.3603470e-001
 -2.5437606e-001 -1.3603469e-001
 -2.6228188e-001 -1.4803262e-001
 -2.6228222e-001 -1.4803314e-001
 -2.7018839e-001 -1.4803314e-001
 -2.7809421e-001 -1.6003107e-001
 -2.7809455e-001 -1.6003159e-001
 -2.8600071e-001 -1.6003157e-001
 -2.9390687e-001 -1.6003155e-001
 -3.0181275e-001 -1.7202952e-001
 -3.0181304e-001 -1.7202995e-001
 -3.0971920e-001 -1.7202994e-001
 -3.1762536e-001 -1.7202992e-001
 -3.2553126e-001 -1.8402796e-001
 -3.2553153e-001 -1.8402837e-001
 -3.3343769e-001 -1.8402838e-001
 -3.4134356e-001 -1.9602641e-001
 -3.4134385e-001 -1.9602685e-001
 -3.4925002e-001 -1.9602686e-001
 -3.5715618e-001 -1.9602686e-001
 -3.6506206e-001 -2.0802486e-001
 -3.6506234e-001 -2.0802529e-001
 -3.7296850e-001 -2.0802528e-001
 -3.8087467e-001 -2.0802526e-001
 -3.8878059e-001 -2.2002330e-001
 -3.8878083e-001 -2.2002367e-001
 -3.9668699e-001 -2.2002366e-001
 -4.0459292e-001 -2.3202175e-001
 -4.0459316e-001 -2.3202210e-001
 -4.1249932e-001 -2.3202210e-001
 -4.2040548e-001 -2.3202209e-001
 -4.2831141e-001 -2.4402020e-001
 -4.2831165e-001 -2.4402055e-001
 -4.3621781e-001 -2.4402053e-001
 -4.4412377e-001 -2.5601864e-001
